hotel_name,url,locality,reviews,tripadvisor_rating,price_per_night,booking_provider,no_of_deals,hotel_features
NH Amsterdam Museum Quarter,http://www.tripadvisor.com/Hotel_Review-g188590-d472078-Reviews-NH_Amsterdam_Museum_Quarter-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2247 ,4.0,$173,NH Hotels,19,"Free Wifi,Restaurant,Visit hotel website"
American Hotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d229477-Reviews-American_Hotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3843 ,4.0,$171,Expedia.com,17,"Free Wifi,Restaurant"
NH Collection Amsterdam Doelen,http://www.tripadvisor.com/Hotel_Review-g188590-d229171-Reviews-NH_Collection_Amsterdam_Doelen-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",839 ,4.5,$226,NH Hotels,19,"Free Wifi,Room service,Visit hotel website"
Ibis Amsterdam Centre Stopera,http://www.tripadvisor.com/Hotel_Review-g188590-d231324-Reviews-Ibis_Amsterdam_Centre_Stopera-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3324 ,4.0,$159,Expedia.com,12,"Free Wifi,Bar/Lounge,Visit hotel website"
Jaz Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d8095316-Reviews-Jaz_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",955 ,4.5,$111,Booking.com,8,"Free Wifi,Breakfast included,Visit hotel website"
Die Port van Cleve,http://www.tripadvisor.com/Hotel_Review-g188590-d229237-Reviews-Die_Port_van_Cleve-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2179 ,4.0,$214,Expedia.com,14,"Free Wifi,Restaurant"
St Christopher's at Winston Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d236071-Reviews-St_Christopher_s_at_Winston_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1414 ,4.0,$170,Booking.com,11,"Free Wifi,Restaurant"
Hotel Nadia,http://www.tripadvisor.com/Hotel_Review-g188590-d232493-Reviews-Hotel_Nadia-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",4313 ,4.0,$268,Expedia.com,14,"Breakfast included,Free Internet,Visit hotel website"
The Hendrick's Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d12579757-Reviews-The_Hendrick_s_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",252 ,5.0,$258,Expedia.com,10,"Free Wifi,Bar/Lounge"
Element Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d8694862-Reviews-Element_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1041 ,4.5,$151,Expedia.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Flying Pig Uptown,http://www.tripadvisor.com/Hotel_Review-g188590-d236050-Reviews-Flying_Pig_Uptown-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",948 ,4.0,$83,Expedia.com,10,"Free Wifi,Breakfast included"
Stayokay Hostel Amsterdam Vondelpark,http://www.tripadvisor.com/Hotel_Review-g188590-d263947-Reviews-Stayokay_Hostel_Amsterdam_Vondelpark-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2075 ,4.0,$100,Booking.com,9,"Restaurant,Bar/Lounge"
Clemens Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d238575-Reviews-Clemens_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1310 ,4.5,$221,Booking.com,14,"Free Wifi,Breakfast included"
Hilton Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d228438-Reviews-Hilton_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3477 ,4.5,$217,Expedia.com,15,"Restaurant,Room service,Visit hotel website"
Pillows Anna van den Vondel,http://www.tripadvisor.com/Hotel_Review-g188590-d196103-Reviews-Pillows_Anna_van_den_Vondel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",295 ,5.0,$272,Expedia.com,13,"Free Wifi,Bar/Lounge,Visit hotel website"
Amsterdam Marriott Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d229495-Reviews-Amsterdam_Marriott_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",697 ,4.5,$266,Expedia.com,15,"Restaurant,Room service,Visit hotel website"
Park Hotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d230118-Reviews-Park_Hotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3047 ,4.0,$180,Expedia.com,16,"Free Wifi,Restaurant"
Van der Valk Hotel Amsterdam-Amstel,http://www.tripadvisor.com/Hotel_Review-g188590-d12454831-Reviews-Van_der_Valk_Hotel_Amsterdam_Amstel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",346 ,4.5,$112,Booking.com,9,"Free Wifi,Pool"
Hyatt Regency Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d12264790-Reviews-Hyatt_Regency_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",677 ,4.5,$257,Booking.com,15,"Free Wifi,Restaurant,Visit hotel website"
Hotel Not Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d6599460-Reviews-Hotel_Not_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",438 ,4.0,$78,Booking.com,10,"Free Wifi,Bar/Lounge"
Singel Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d232501-Reviews-Singel_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1141 ,4.0,$181,Expedia.com,10,Free Wifi
Sir Adam Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d9589433-Reviews-Sir_Adam_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",589 ,4.5,$183,Expedia.com,17,"Free Wifi,Restaurant"
Hotel Notting Hill,http://www.tripadvisor.com/Hotel_Review-g188590-d2064717-Reviews-Hotel_Notting_Hill-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1166 ,4.0,$170,Booking.com,16,"Free Wifi,Restaurant"
Renaissance Amsterdam Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d229497-Reviews-Renaissance_Amsterdam_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3911 ,4.0,$183,Expedia.com,15,"Restaurant,Room service,Visit hotel website"
Hotel V Fizeaustraat,http://www.tripadvisor.com/Hotel_Review-g188590-d10332886-Reviews-Hotel_V_Fizeaustraat-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1044 ,4.5,$157,Official Site,16,"Free Wifi,Breakfast included"
Hotel Aalders,http://www.tripadvisor.com/Hotel_Review-g188590-d237585-Reviews-Hotel_Aalders-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1819 ,4.5,$137,Expedia.com,10,"Free Wifi,Bar/Lounge"
WestCord Art Hotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d614078-Reviews-WestCord_Art_Hotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3169 ,4.5,$135,Expedia.com,16,"Free Wifi,Pool"
Swissotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d232502-Reviews-Swissotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1117 ,4.5,$203,Booking.com,14,"Free Wifi,Restaurant,Visit hotel website"
Stayokay Amsterdam Oost,http://www.tripadvisor.com/Hotel_Review-g188590-d654855-Reviews-Stayokay_Amsterdam_Oost-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1150 ,4.0,$145,Booking.com,8,"Restaurant,Bar/Lounge"
The Muse Amsterdam - Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d1738000-Reviews-The_Muse_Amsterdam_Boutique_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",400 ,4.5,$87,Expedia.com,11,Free Wifi
The Tire Station,http://www.tripadvisor.com/Hotel_Review-g188590-d11825957-Reviews-The_Tire_Station-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",367 ,4.5,$116,Booking.com,9,"Free Wifi,Restaurant"
Amadi Park Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d3382148-Reviews-Amadi_Park_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",400 ,4.0,$132,Expedia.com,12,Free Wifi
Urban Lodge Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d8771747-Reviews-Urban_Lodge_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",809 ,4.5,$87,Expedia.com,12,"Free Wifi,Restaurant"
Hotel The Neighbour's Magnolia,http://www.tripadvisor.com/Hotel_Review-g188590-d237582-Reviews-Hotel_The_Neighbour_s_Magnolia-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",950 ,4.5,$102,Booking.com,13,Free Wifi
Budget Hotel Tourist Inn,http://www.tripadvisor.com/Hotel_Review-g188590-d2244656-Reviews-Budget_Hotel_Tourist_Inn-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1230 ,4.0,$146,Booking.com,11,"Free Wifi,Breakfast included"
Conscious Hotel Vondelpark,http://www.tripadvisor.com/Hotel_Review-g188590-d1879075-Reviews-Conscious_Hotel_Vondelpark-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1463 ,4.0,$115,Expedia.com,9,"Free Wifi,Bar/Lounge"
Crowne Plaza Amsterdam South,http://www.tripadvisor.com/Hotel_Review-g188590-d2165279-Reviews-Crowne_Plaza_Amsterdam_South-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1474 ,4.5,$156,Expedia.com,16,"Free Wifi,Restaurant,Visit hotel website"
Grand Hotel Amrath Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d618996-Reviews-Grand_Hotel_Amrath_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",4486 ,4.0,$238,Otel.com,18,"Free Wifi,Pool"
Art'otel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d4105659-Reviews-Art_otel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1929 ,4.5,$275,Expedia.com,17,"Free Wifi,Breakfast included,Visit hotel website"
Max Brown Hotel Museum Square,http://www.tripadvisor.com/Hotel_Review-g188590-d238578-Reviews-Max_Brown_Hotel_Museum_Square-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1462 ,4.0,$156,Expedia.com,15,"Free Wifi,Breakfast included"
The Manor Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d1947338-Reviews-The_Manor_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2238 ,4.0,$114,Expedia.com,16,"Free Wifi,Restaurant"
Pestana Amsterdam Riverside,http://www.tripadvisor.com/Hotel_Review-g188590-d12853943-Reviews-Pestana_Amsterdam_Riverside-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",374 ,4.0,$205,Booking.com,14,"Free Wifi,Pool"
Hotel La Boheme,http://www.tripadvisor.com/Hotel_Review-g188590-d264599-Reviews-Hotel_La_Boheme-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1223 ,4.5,$158,Expedia.com,10,"Free Wifi,Breakfast included"
Sofitel Legend The Grand Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d189389-Reviews-Sofitel_Legend_The_Grand_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",3074 ,4.5,$419,Expedia.com,13,"Free Wifi,Pool,Visit hotel website"
Andaz Amsterdam Prinsengracht,http://www.tripadvisor.com/Hotel_Review-g188590-d3526884-Reviews-Andaz_Amsterdam_Prinsengracht-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2443 ,4.5,$502,Expedia.com,16,"Free Wifi,Restaurant,Visit hotel website"
De L'Europe Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d232492-Reviews-De_L_Europe_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1753 ,4.5,$591,LHW.com,19,"Free Wifi,Pool,Visit hotel website"
Waldorf Astoria Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d5555141-Reviews-Waldorf_Astoria_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1783 ,5.0,$467,Expedia.com,16,"Free Wifi,Pool,Visit hotel website"
CityHub Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d8854315-Reviews-CityHub_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",591 ,4.5,$108,Booking.com,11,"Free Wifi,Bar/Lounge,Visit hotel website"
The Albus,http://www.tripadvisor.com/Hotel_Review-g188590-d232328-Reviews-The_Albus-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",664 ,4.5,$188,Expedia.com,16,"Free Wifi,Restaurant"
Canal House,http://www.tripadvisor.com/Hotel_Review-g188590-d190556-Reviews-Canal_House-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",818 ,4.5,$348,Expedia.com,12,"Free Wifi,Breakfast included"
Boutique Hotel View,http://www.tripadvisor.com/Hotel_Review-g188590-d1465544-Reviews-Boutique_Hotel_View-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1047 ,4.5,$135,Booking.com,5,Free Wifi
Hotel Fita,http://www.tripadvisor.com/Hotel_Review-g188590-d237567-Reviews-Hotel_Fita-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2020 ,4.5,$204,Expedia.com,10,"Free Wifi,Breakfast included,Visit hotel website"
The Student Hotel Amsterdam West,http://www.tripadvisor.com/Hotel_Review-g188590-d4694432-Reviews-The_Student_Hotel_Amsterdam_West-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2363 ,4.0,$86,Expedia.com,12,"Free Wifi,Restaurant,Visit hotel website"
Zoku Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d9766185-Reviews-Zoku_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",617 ,4.5,$219,Expedia.com,12,"Free Wifi,Restaurant"
Volkshotel,http://www.tripadvisor.com/Hotel_Review-g188590-d6599284-Reviews-Volkshotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1806 ,4.5,$105,Booking.com,11,"Free Wifi,Restaurant,Visit hotel website"
A-Train Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d238565-Reviews-A_Train_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1051 ,4.0,$178,Expedia.com,13,"Free Wifi,Breakfast included"
Qbic Hotel Amsterdam WTC,http://www.tripadvisor.com/Hotel_Review-g188590-d636331-Reviews-Qbic_Hotel_Amsterdam_WTC-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2004 ,4.0,$71,Booking.com,12,Free Wifi
Dikker & Thijs Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d229164-Reviews-Dikker_Thijs_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1046 ,4.0,$147,Booking.com,12,"Free Wifi,Room service,Visit hotel website"
Max Brown Hotel Canal District,http://www.tripadvisor.com/Hotel_Review-g188590-d238569-Reviews-Max_Brown_Hotel_Canal_District-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1152 ,4.0,$171,Booking.com,15,"Free Wifi,Breakfast included"
WestCord City Centre Hotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d229149-Reviews-WestCord_City_Centre_Hotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2529 ,4.0,$210,Expedia.com,15,Free Wifi
Amsterdam Wiechmann Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d239018-Reviews-Amsterdam_Wiechmann_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",996 ,4.0,$159,Booking.com,9,"Free Wifi,Breakfast included"
citizenM Amsterdam South,http://www.tripadvisor.com/Hotel_Review-g188590-d1372848-Reviews-CitizenM_Amsterdam_South-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",5639 ,4.5,$113,Booking.com,9,"Free Wifi,Bar/Lounge,Visit hotel website"
Hotel Roemer,http://www.tripadvisor.com/Hotel_Review-g188590-d283029-Reviews-Hotel_Roemer-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",926 ,4.0,$179,Expedia.com,17,"Free Wifi,Restaurant"
Amsterdam ID Aparthotel,http://www.tripadvisor.com/Hotel_Review-g188590-d3533375-Reviews-Amsterdam_ID_Aparthotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",788 ,4.5,$110,Booking.com,14,"Free Wifi,Restaurant"
Mercure Amsterdam Centre Canal District,http://www.tripadvisor.com/Hotel_Review-g188590-d229124-Reviews-Mercure_Amsterdam_Centre_Canal_District-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",845 ,4.0,$194,Booking.com,18,"Free Wifi,Room service,Visit hotel website"
"Apollo Hotel Amsterdam, a Tribute Portfolio Hotel",http://www.tripadvisor.com/Hotel_Review-g188590-d1740219-Reviews-Apollo_Hotel_Amsterdam_a_Tribute_Portfolio_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",2086 ,4.0,$131,Booking.com,18,"Free Wifi,Restaurant,Visit hotel website"
Amsterdam Canal Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d3935747-Reviews-Amsterdam_Canal_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",641 ,4.5,$214,Booking.com,12,"Free Wifi,Breakfast included"
NH Amsterdam Noord,http://www.tripadvisor.com/Hotel_Review-g188590-d1858853-Reviews-NH_Amsterdam_Noord-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",826 ,4.0,$148,NH Hotels,15,"Free Wifi,Free parking,Visit hotel website"
Holiday Inn Express Amsterdam - South,http://www.tripadvisor.com/Hotel_Review-g188590-d3170495-Reviews-Holiday_Inn_Express_Amsterdam_South-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",845 ,4.5,$105,Expedia.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Hampton by Hilton Amsterdam Centre East,http://www.tripadvisor.com/Hotel_Review-g188590-d9989955-Reviews-Hampton_by_Hilton_Amsterdam_Centre_East-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",761 ,4.5,$161,Expedia.com,13,"Free Wifi,Breakfast included,Visit hotel website"
Hotel Sint Nicolaas,http://www.tripadvisor.com/Hotel_Review-g188590-d237568-Reviews-Hotel_Sint_Nicolaas-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1209 ,4.0,$167,Booking.com,10,"Free Wifi,Breakfast included"
Holiday Inn Express Amsterdam - City Hall,http://www.tripadvisor.com/Hotel_Review-g188590-d13489848-Reviews-Holiday_Inn_Express_Amsterdam_City_Hall-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",119 ,4.5,$184,Expedia.com,9,"Free Wifi,Breakfast included,Visit hotel website"
Conscious Hotel Museum Square,http://www.tripadvisor.com/Hotel_Review-g188590-d230905-Reviews-Conscious_Hotel_Museum_Square-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1045 ,4.0,$138,Expedia.com,10,Free Wifi
Residence Inn by Marriott Amsterdam Houthavens,http://www.tripadvisor.com/Hotel_Review-g188590-d13345991-Reviews-Residence_Inn_by_Marriott_Amsterdam_Houthavens-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",117 ,4.5,$142,Expedia.com,12,"Free Wifi,Breakfast included,Visit hotel website"
Luxury Suites Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d7760616-Reviews-Luxury_Suites_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",554 ,5.0,$478,Official Site,11,"Free Wifi,Room service"
Conservatorium Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d2418096-Reviews-Conservatorium_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1606 ,4.5,$537,LHW.com,18,"Free Wifi,Pool"
Hotel Twenty Seven,http://www.tripadvisor.com/Hotel_Review-g188590-d13125240-Reviews-Hotel_Twenty_Seven-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",83 ,5.0,$537,Expedia.com,9,"Free Wifi,Restaurant,Visit hotel website"
The Bank Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d2291109-Reviews-The_Bank_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",197 ,4.0,$148,Expedia.com,14,Free Wifi
Mr. Jordaan Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d10158766-Reviews-Mr_Jordaan_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",412 ,4.5,$176,Booking.com,10,"Free Wifi,Bar/Lounge"
Nicolaas Witsen Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d264605-Reviews-Nicolaas_Witsen_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",466 ,4.0,$115,Expedia.com,10,Free Wifi
Alp Hotel Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d1107487-Reviews-Alp_Hotel_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",593 ,4.0,$96,Booking.com,11,"Free Wifi,Breakfast included"
377 House - Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d6509723-Reviews-377_House_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",328 ,4.5,$117,Booking.com,13,Free Wifi
Eric Vokel Boutique Apartments - Amsterdam Suites,http://www.tripadvisor.com/Hotel_Review-g188590-d10170258-Reviews-Eric_Vokel_Boutique_Apartments_Amsterdam_Suites-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",290 ,4.5,$180,Booking.com,12,"Free Wifi,Visit hotel website"
BaRRio Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d553908-Reviews-BaRRio_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",999 ,5.0,$234,Booking.com,11,"Free Wifi,Breakfast included"
Sir Albert Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d3528996-Reviews-Sir_Albert_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",1660 ,4.5,$185,Booking.com,19,"Free Wifi,Restaurant"
Shelter Christian Hostel,http://www.tripadvisor.com/Hotel_Review-g188590-d263968-Reviews-Shelter_Christian_Hostel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",618 ,4.0,$43,Hostelworld.com,0,"Free Wifi,Breakfast included"
Bed and Breakfast Amsterdam,http://www.tripadvisor.com/Hotel_Review-g188590-d567968-Reviews-Bed_and_Breakfast_Amsterdam-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",306 ,4.5,$281,Expedia.com,7,"Free Wifi,Breakfast included"
Hotel Larende,http://www.tripadvisor.com/Hotel_Review-g188590-d1978179-Reviews-Hotel_Larende-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",469 ,4.5,$145,Booking.com,10,"Free Wifi,Breakfast included"
Chasse Hotel,http://www.tripadvisor.com/Hotel_Review-g188590-d12239660-Reviews-Chasse_Hotel-Amsterdam_North_Holland_Province.html,"Amsterdam, Netherlands",152 ,4.5,$164,Expedia.com,9,"Free Wifi,Restaurant"
